county_fips,county_name,total_export_exposure,total_tariff_weighted,effective_exposure_rate
28113,"Pike County, Mississippi",327134480382.1424,75569338029.1947,0.2310038915522397
28115,"Pontotoc County, Mississippi",914702995077.379,211201725384.7049,0.23089650577435614
28117,"Prentiss County, Mississippi",536087487506.5631,123789754176.45753,0.230913343551862
28119,"Quitman County, Mississippi",0,0,0
28121,"Rankin County, Mississippi",102170327811.23666,23563120291.3061,0.23062586561178317
28123,"Scott County, Mississippi",809312910527.9802,186920441195.20963,0.23096189219725446
28125,"Sharkey County, Mississippi",807344836.177099,208316936.30066237,0.25802721088435376
28127,"Simpson County, Mississippi",128365898193.9583,29629880915.365376,0.23082361695935177
28129,"Smith County, Mississippi",685498218081.3346,158326448536.58987,0.23096551436666812
28131,"Stone County, Mississippi",242862533828.55713,56095383343.33447,0.23097586300789252
28133,"Sunflower County, Mississippi",70365169917.48055,16252228662.437037,0.2309697920362665
28135,"Tallahatchie County, Mississippi",814326140.730633,210118302.84294498,0.25802721088435376
28137,"Tate County, Mississippi",88972100844.60489,20545774162.795307,0.23092378361032223
28139,"Tippah County, Mississippi",607968110736.3639,140293328532.5161,0.230757709253195
28141,"Tishomingo County, Mississippi",575315808384.7496,132896005642.07602,0.23099661734516455
28143,"Tunica County, Mississippi",131471401230.011,30356287153.26793,0.23089650577435614
28145,"Union County, Mississippi",599758556489.271,138482155001.64447,0.23089650577435616
28147,"Walthall County, Mississippi",221744928167.82608,51251927702.04413,0.23113010126326078
28149,"Warren County, Mississippi",246871055245.72577,57000481848.740234,0.2308917171031014
28151,"Washington County, Mississippi",123738890079.49075,28574152983.996,0.2309229779387851
28153,"Wayne County, Mississippi",354807051244.88074,81891755012.63686,0.23080644740658438
28155,"Webster County, Mississippi",134603773540.17807,31132615978.850307,0.23129081124577455
28157,"Wilkinson County, Mississippi",111787386447.42056,25862425867.925953,0.23135370357809018
28159,"Winston County, Mississippi",515837157322.7273,119153964563.64423,0.23099143377354064
28161,"Yalobusha County, Mississippi",448149382557.006,103476126497.34787,0.23089650577435614
28163,"Yazoo County, Mississippi",194198383079.22604,44858955313.06586,0.23099551397791504
29001,"Adair County, Missouri",149413007256.978,34498941292.87473,0.2308965057743561
29003,"Andrew County, Missouri",56956326550.1735,13151016782.17825,0.23089650577435614
29005,"Atchison County, Missouri",7791416629.9685,1799010874.8919363,0.23089650577435614
29007,"Audrain County, Missouri",455073379407.137,105074853176.03578,0.23089650577435616
29009,"Barry County, Missouri",622701415512.4843,143775268873.2531,0.23088958093169876
29011,"Barton County, Missouri",178975171039.96765,41332495707.11087,0.23093983074267183
29013,"Bates County, Missouri",69163868352.05263,15916310228.49915,0.23012463888634982
29015,"Benton County, Missouri",64203850889.927,14837402390.075922,0.23109832485770374
29017,"Bollinger County, Missouri",121207876040.85,27986475050.163567,0.23089650577435614
29019,"Boone County, Missouri",91519686495.46796,21131817310.75169,0.2308991444348767
29021,"Buchanan County, Missouri",405188527290.969,93556615131.34209,0.23089650577435614
29023,"Butler County, Missouri",242878095368.37045,56069986985.24749,0.23085649984288117
29025,"Caldwell County, Missouri",10259895400.9839,2368973997.697569,0.2308965057743561
29027,"Callaway County, Missouri",233921861736.22992,54000449011.73124,0.2308482354360795
29029,"Camden County, Missouri",65843976348.5842,15203144065.17744,0.23089650577435614
29031,"Cape Girardeau County, Missouri",133716871368.38022,30850642178.51052,0.23071615318847277
29033,"Carroll County, Missouri",124647566434.864,28780687543.087017,0.23089650577435614
29035,"Carter County, Missouri",299960968272.27783,69243675126.3831,0.23084228433190637
29037,"Cass County, Missouri",113818641296.78801,26275092428.45912,0.2308505191161565
29039,"Cedar County, Missouri",190718816502.709,44036308315.89612,0.23089650577435614
29041,"Chariton County, Missouri",110872797369.347,25600141498.01045,0.23089650577435614
29043,"Christian County, Missouri",138312387713.98218,31938755791.78464,0.23091753616336355
29045,"Clark County, Missouri",202814357164.58618,46819696858.192024,0.2308500123598119
29047,"Clay County, Missouri",189241542397.0959,43692015096.917725,0.2308796184150538
29049,"Clinton County, Missouri",72261607493.116745,16691443798.010847,0.23098633392013573
29051,"Cole County, Missouri",123115796889.91159,28419220206.04786,0.23083325555257483
29053,"Cooper County, Missouri",134012662749.12273,30945528328.31903,0.23091495753838087
29055,"Crawford County, Missouri",442568747324.5807,102190521075.31517,0.23090315729042762
29057,"Dade County, Missouri",414578867855.934,95724811955.8237,0.23089650577435614
29059,"Dallas County, Missouri",125630042079.237,29007537736.38115,0.23089650577435614
29061,"Daviess County, Missouri",216108964782.11,49898804834.70258,0.23089650577435614
29063,"DeKalb County, Missouri",50360201848.9986,11627994637.025045,0.23089650577435614
29065,"Dent County, Missouri",253657869199.63046,58593430581.483795,0.230993939854357
29067,"Douglas County, Missouri",475837854744.062,109869297975.56955,0.23089650577435614
29069,"Dunklin County, Missouri",44432993708.17208,10273481417.379486,0.23121290194520464
29071,"Franklin County, Missouri",395178479622.1483,91237889451.11357,0.23087767719120508
29073,"Gasconade County, Missouri",503239813320.615,116196314462.26929,0.23089650577435614
29075,"Gentry County, Missouri",193401445616.415,44655718004.53939,0.23089650577435614
29077,"Greene County, Missouri",125787591118.50334,29041204933.948715,0.2308749589344569
29079,"Grundy County, Missouri",178386224506.475,41188755916.8249,0.23089650577435614
29081,"Harrison County, Missouri",55183166224.5008,12741600258.802704,0.23089650577435614
29083,"Henry County, Missouri",233382920547.566,53887300861.847176,0.23089650577435614
29085,"Hickory County, Missouri",29449699762.0833,6799832771.168921,0.23089650577435614
29087,"Holt County, Missouri",271788073490.966,62754916480.20796,0.23089650577435614
29089,"Howard County, Missouri",203028160052.2616,46893745522.81743,0.2309716322639504
29091,"Howell County, Missouri",227899968896.31976,52611798942.23041,0.23085478772559853
29093,"Iron County, Missouri",223838582415.39548,51356477618.88755,0.22943532372618924
29095,"Jackson County, Missouri",123981017442.35873,28625408712.1327,0.23088541538579668
29097,"Jasper County, Missouri",327349441034.0522,75576609960.0756,0.230874412741746
29099,"Jefferson County, Missouri",161064902164.88364,37179929894.864716,0.2308381863157454
29101,"Johnson County, Missouri",218274245295.441,50398760539.25202,0.23089650577435614
29103,"Knox County, Missouri",257909520255.27365,59440174038.21703,0.23046909621399142
29105,"Laclede County, Missouri",671191621626.642,154975800138.6154,0.2308965057743561
29107,"Lafayette County, Missouri",280336284046.79456,64733624218.05494,0.23091418379238204
29109,"Lawrence County, Missouri",295759684859.9105,68291750272.2076,0.23090283689122357
29111,"Lewis County, Missouri",129526462129.77126,29890760117.791164,0.23076952482376856
29113,"Lincoln County, Missouri",266448730738.4334,61494803028.12361,0.2307941301041199
29115,"Linn County, Missouri",387119319198.73553,89388060648.47464,0.2309057084350406
29117,"Livingston County, Missouri",209831279200.173,48449309169.483284,0.23089650577435616
29119,"McDonald County, Missouri",759135208843.5381,175299677092.88434,0.23092023008646217
29121,"Macon County, Missouri",198071274088.455,45733965081.29903,0.23089650577435614
29123,"Madison County, Missouri",123531574148.144,28523008823.612232,0.23089650577435614
29125,"Maries County, Missouri",194072289227.118,44810613450.17177,0.23089650577435614
29127,"Marion County, Missouri",211833445862.75903,48907911772.86094,0.23087908320458048
29129,"Mercer County, Missouri",158476196844.711,36591600099.85281,0.23089650577435614
29131,"Miller County, Missouri",166378465046.384,38416206215.31091,0.23089650577435614
29133,"Mississippi County, Missouri",91940914801.40385,21265323787.59631,0.2312933674146084
29135,"Moniteau County, Missouri",357533615156.321,82553262436.4679,0.23089650577435614
29137,"Monroe County, Missouri",420201321895.69415,97018721440.50032,0.23088628327681252
29139,"Montgomery County, Missouri",371855383775.968,85860108767.25322,0.23089650577435614
29141,"Morgan County, Missouri",222487976347.66946,51374924169.87579,0.23091101376909953
29143,"New Madrid County, Missouri",298915607572.98535,69055133793.59383,0.23101882954282618
29145,"Newton County, Missouri",244883454192.06097,56540320188.94968,0.23088664922459548
29147,"Nodaway County, Missouri",411499530657.12384,95018560480.62444,0.23090806526289165
29149,"Oregon County, Missouri",107883448973.69145,24898472984.488743,0.23079048010933081
29151,"Osage County, Missouri",718165005941.3041,165810773033.46213,0.23088116472081893
29153,"Ozark County, Missouri",89801413247.1199,20734832532.358963,0.23089650577435614
29155,"Pemiscot County, Missouri",183443523995.185,42356468697.42247,0.23089650577435614
29157,"Perry County, Missouri",586340695765.45,135384017845.54721,0.23089650577435614
29159,"Pettis County, Missouri",396292257066.67,91502497422.127,0.23089650577435616
29161,"Phelps County, Missouri",140462891507.2975,32424952546.59123,0.23084355019778766
29163,"Pike County, Missouri",296156546304.12103,68349372211.115486,0.23078798380140483
29165,"Platte County, Missouri",139007241443.8649,32089309627.61581,0.2308463163091715
29167,"Polk County, Missouri",130429269736.486,30115662632.85559,0.23089650577435614
29169,"Pulaski County, Missouri",20110543175.6615,4643454148.484564,0.23089650577435614
29171,"Putnam County, Missouri",196964058313.991,45478312827.83704,0.23089650577435614
29173,"Ralls County, Missouri",756258916206.8389,174574873587.9662,0.23084008643968104
29175,"Randolph County, Missouri",247788996660.69583,57218951590.205826,0.23091804866766252
29177,"Ray County, Missouri",125451005241.77942,28928932488.124134,0.23059944742865898
29179,"Reynolds County, Missouri",545963734531.8423,125118672914.97742,0.2291703001523815
29181,"Ripley County, Missouri",295033178019.81903,68108253061.23277,0.23084947095901723
29183,"St. Charles County, Missouri",147439954641.32803,34041804452.1205,0.2308858852739937
29185,"St. Clair County, Missouri",81379497673.1612,18790241654.405266,0.23089650577435614
29186,"Ste. Genevieve County, Missouri",383368287249.91205,88366540679.49284,0.23050039249044096
29187,"St. Francois County, Missouri",110936037911.151,25595897060.374886,0.23072661997244498
29189,"St. Louis County, Missouri",106367867011.28242,24557622570.95953,0.23087444790403389
29195,"Saline County, Missouri",479550467171.6579,110739684525.9637,0.23092394253955295
29197,"Schuyler County, Missouri",557289039661.372,128676091964.15735,0.23089650577435614
29199,"Scotland County, Missouri",155594314785.396,35926183602.30317,0.2308965057743561
29201,"Scott County, Missouri",327351681824.0138,75582326127.79573,0.23089029421400448
29203,"Shannon County, Missouri",693531657864.4337,160099273152.62064,0.23084638074865738
29205,"Shelby County, Missouri",197322564738.7808,45637061117.46389,0.23128151196432634
29207,"Stoddard County, Missouri",439383063091.28064,101467187340.45988,0.2309310391406242
29209,"Stone County, Missouri",33336206598.0114,7701422682.126312,0.23102276677712108
29211,"Sullivan County, Missouri",0,0,0
29213,"Taney County, Missouri",36225469938.86145,8357685158.322329,0.2307129534117234
29215,"Texas County, Missouri",325031208465.83984,75052769939.90833,0.23090942649525983
29217,"Vernon County, Missouri",348849850481.802,80548211516.15468,0.23089650577435616
29219,"Warren County, Missouri",262634905215.6787,60649047809.672516,0.23092531344935602
29221,"Washington County, Missouri",189044214425.34277,43656976677.055016,0.2309352698772805
29223,"Wayne County, Missouri",232571035401.87,53712000479.61219,0.23094879543706207
29225,"Webster County, Missouri",441983504864.41595,102061085035.71878,0.23091604983545103
29227,"Worth County, Missouri",0,0,0
29229,"Wright County, Missouri",304690012072.20886,70361689218.63712,0.23092876835740192
29510,"St. Louis city, Missouri",117816690156.97096,27202831602.00074,0.23089115443455027
30001,"Beaverhead County, Montana",51799057296.743095,11963840202.626074,0.230966369408779
30003,"Big Horn County, Montana",17135275114.4386,3654359692.77313,0.21326530612244898
30005,"Blaine County, Montana",27221073834.1419,6285250831.729119,0.2308965057743561
30007,"Broadwater County, Montana",316345146801.99927,73032895868.52849,0.23086460028495348
30009,"Carbon County, Montana",41894731371.47279,9670573565.366098,0.23083030368708946
30011,"Carter County, Montana",0,0,0
30013,"Cascade County, Montana",67118373723.620964,15496649628.90627,0.23088535626202955
30015,"Chouteau County, Montana",79092221578.40283,18373622868.74514,0.23230631915594463
30017,"Custer County, Montana",26307201275.033737,6064572197.260615,0.23052897698456667
30019,"Daniels County, Montana",1232659365.25874,318059657.98819053,0.25802721088435376
30021,"Dawson County, Montana",40437764299.2849,9048516873.851234,0.223764024313561
30023,"Deer Lodge County, Montana",61739796674.0301,14255503319.252764,0.23089650577435614
30025,"Fallon County, Montana",64707219195.689,14129670921.33016,0.21836313006434255
30027,"Fergus County, Montana",182186989919.42462,42075407395.62538,0.23094627895347503
30029,"Flathead County, Montana",103799214305.94972,23969629502.6006,0.2309230340795236
30031,"Gallatin County, Montana",94802036360.81352,21892948385.130135,0.23093331351877583
30033,"Garfield County, Montana",0,0,0
30035,"Glacier County, Montana",4836445000.06284,1031445923.4827895,0.21326530612244898
30039,"Granite County, Montana",31189196544.58839,7289412041.433487,0.23371592887981163
30041,"Hill County, Montana",12311795961.280836,2844629040.1011424,0.23104907269801817
30043,"Jefferson County, Montana",269205433427.59616,62097735608.35898,0.23067043936563192
30045,"Judith Basin County, Montana",6139300306.07942,1309299759.1536722,0.21326530612244898
30047,"Lake County, Montana",114355855572.97032,26371384592.67148,0.2306080826429035
30049,"Lewis and Clark County, Montana",41822012461.096985,9650235727.430006,0.230745369711864
30051,"Liberty County, Montana",0,0,0
30053,"Lincoln County, Montana",84775833891.1215,19620468525.275406,0.23143940465951865
30055,"McCone County, Montana",0,0,0
30057,"Madison County, Montana",41588016683.59755,9528819073.529367,0.22912415242171347
30059,"Meagher County, Montana",67324417823.82755,15586199873.959454,0.23150886970526707
30061,"Mineral County, Montana",74803895674.12611,17310382347.066242,0.23141017177068923
30063,"Missoula County, Montana",72318635101.94347,16704523773.835003,0.23098505316489432
30065,"Musselshell County, Montana",97112360148.9632,21249394977.369984,0.2188124657332494
30067,"Park County, Montana",140691801769.67584,32458567753.84893,0.2307068880032278
30069,"Petroleum County, Montana",0,0,0
30071,"Phillips County, Montana",41133118392.98244,9500497289.218931,0.23096953648036017
30073,"Pondera County, Montana",85939820861.74887,19775245652.670605,0.23010573508738147
30075,"Powder River County, Montana",23050113950.3855,4915789607.786296,0.21326530612244898
30077,"Powell County, Montana",185275234173.4308,43143600086.65884,0.23286220783439066
30079,"Prairie County, Montana",0,0,0
30081,"Ravalli County, Montana",142643352428.93854,32943204337.868046,0.23094805174520525
30083,"Richland County, Montana",145348341025.2356,33226485182.89575,0.22859899843732592
30085,"Roosevelt County, Montana",2345465847.19048,500206491.90082693,0.21326530612244898
30087,"Rosebud County, Montana",16759991734.519,3869823528.307527,0.23089650577435614
30089,"Sanders County, Montana",145920712322.5037,33637841107.844257,0.23052136035013499
30091,"Sheridan County, Montana",14818809903.4663,3160338030.433119,0.21326530612244898
30093,"Silver Bow County, Montana",89482360250.27855,20532306216.341328,0.22945646671492903
30095,"Stillwater County, Montana",321246227699.28894,72729305775.90121,0.22639738463787165
30097,"Sweet Grass County, Montana",76922672345.46211,17776988542.688736,0.23110206653835072
30099,"Teton County, Montana",37016166862.186,9191879060.610193,0.2483206620186325
30101,"Toole County, Montana",36854494873.9888,8299606479.594967,0.22519930087151108
30103,"Treasure County, Montana",0,0,0
30105,"Valley County, Montana",7190421354.172701,1641357622.8904638,0.2282700195222859
30107,"Wheatland County, Montana",133889872114.214,30914703629.747417,0.23089650577435614
30109,"Wibaux County, Montana",0,0,0
30111,"Yellowstone County, Montana",73635675990.23964,16986222999.419022,0.23067925663737418
31001,"Adams County, Nebraska",321395150424.7977,74211467858.7106,0.23090413082034078
31003,"Antelope County, Nebraska",110126021066.984,25427713459.199734,0.23089650577435614
31009,"Blaine County, Nebraska",0,0,0
31011,"Boone County, Nebraska",135136497102.34721,31212350595.896126,0.2309690665746433
31013,"Box Butte County, Nebraska",187526609852.193,43299238954.58231,0.23089650577435616
31015,"Boyd County, Nebraska",65129405293.6975,15038152105.476606,0.23089650577435614
31017,"Brown County, Nebraska",0,0,0
31019,"Buffalo County, Nebraska",237124886907.5598,54752033933.96563,0.23089956793657862
31021,"Burt County, Nebraska",55990458773.6306,12959547047.671698,0.23145991891345524
31023,"Butler County, Nebraska",358344471075.49866,82758720871.0267,0.23094739154937452
31025,"Cass County, Nebraska",161533092909.7899,37076058428.11189,0.22952608509030076
31027,"Cedar County, Nebraska",184641598636.464,42633099945.750656,0.23089650577435614
31029,"Chase County, Nebraska",10042410283.480621,2445970201.8853393,0.24356405811350548
31031,"Cherry County, Nebraska",37802992616.8512,8728578903.044725,0.23089650577435616
31033,"Cheyenne County, Nebraska",130862169445.1531,30202616357.354103,0.23079715463537848
31035,"Clay County, Nebraska",87066946835.81728,20114711648.850693,0.23102580692051988
31037,"Colfax County, Nebraska",0,0,0
31039,"Cuming County, Nebraska",263610522207.019,60866748462.954,0.23089650577435614
31041,"Custer County, Nebraska",335889908294.6359,77566539192.95308,0.2309284598241435
31043,"Dakota County, Nebraska",704883972134.904,162755246142.29797,0.23089650577435616
31045,"Dawes County, Nebraska",393655732.776179,101573890.77687396,0.25802721088435376
31047,"Dawson County, Nebraska",567483456804.5911,131036688573.73401,0.23090838508593842
31049,"Deuel County, Nebraska",0,0,0
31051,"Dixon County, Nebraska",0,0,0
31053,"Dodge County, Nebraska",334272644246.172,77175848905.11101,0.2308769509965511
31055,"Douglas County, Nebraska",102432835673.80157,23650132059.919228,0.23088428534023325
31057,"Dundy County, Nebraska",121875121126.839,28140539609.013535,0.23089650577435614
31059,"Fillmore County, Nebraska",216813335656.6874,50115005982.97678,0.23114355872616285
31061,"Franklin County, Nebraska",10355336288.4349,2391010965.1180086,0.23089650577435614
31063,"Frontier County, Nebraska",0,0,0
31065,"Furnas County, Nebraska",171923858523.16794,39708291920.24294,0.23096440634440493
31067,"Gage County, Nebraska",352804042756.0194,81465068955.09528,0.23090741341485194
31069,"Garden County, Nebraska",0,0,0
31071,"Garfield County, Nebraska",348131854937.135,80382428853.7295,0.23089650577435614
31073,"Gosper County, Nebraska",0,0,0
31075,"Grant County, Nebraska",0,0,0
31077,"Greeley County, Nebraska",66053672136.5262,15251562089.88885,0.23089650577435614
31079,"Hall County, Nebraska",365603934576.54816,84423199825.061615,0.23091436344316899
31081,"Hamilton County, Nebraska",269985573681.11673,62350054545.69426,0.23093846717653393
31083,"Harlan County, Nebraska",0,0,0
31085,"Hayes County, Nebraska",0,0,0
31087,"Hitchcock County, Nebraska",382431155107.0003,87516008234.09831,0.22884120988943024
31089,"Holt County, Nebraska",65393191305.613884,15102868180.237307,0.23095475046712935
31091,"Hooker County, Nebraska",0,0,0
31093,"Howard County, Nebraska",44223616097.4944,10213300705.285686,0.23094675665530542
31095,"Jefferson County, Nebraska",375921981543.751,86791376044.19812,0.23087603360618345
31097,"Johnson County, Nebraska",410541346470.574,94792562375.95483,0.23089650577435616
31099,"Kearney County, Nebraska",320207110430.952,73934702922.61021,0.23089650577435616
31101,"Keith County, Nebraska",124990725727.074,28859921824.582306,0.23089650577435614
31103,"Keya Paha County, Nebraska",0,0,0
31105,"Kimball County, Nebraska",301763732361.38635,69389269127.18214,0.2299456882515057
31107,"Knox County, Nebraska",49918537537.71072,11555516257.60292,0.23148747594765495
31109,"Lancaster County, Nebraska",142088683194.6555,32808117457.55988,0.23089887751731886
31111,"Lincoln County, Nebraska",38041939916.33682,8789822612.372862,0.2310561089077936
31113,"Logan County, Nebraska",0,0,0
31115,"Loup County, Nebraska",0,0,0
31117,"McPherson County, Nebraska",0,0,0
31119,"Madison County, Nebraska",252976725455.5407,58412659387.23186,0.23090131822224716
31121,"Merrick County, Nebraska",192666588534.83875,44491458082.620605,0.23092461656669383
31123,"Morrill County, Nebraska",68283371651.7458,15766391916.87983,0.23089650577435614
31125,"Nance County, Nebraska",0,0,0
31127,"Nemaha County, Nebraska",212825497418.824,49140663693.69572,0.23089650577435614
31129,"Nuckolls County, Nebraska",15678854239.5317,3620192658.4533195,0.23089650577435614
31131,"Otoe County, Nebraska",450196584643.079,103948818305.6361,0.23089650577435614
31133,"Pawnee County, Nebraska",807646295761.771,186482707592.9951,0.2308965057743561
31135,"Perkins County, Nebraska",71557318192.60318,16595325228.323107,0.23191653415036104
31137,"Phelps County, Nebraska",317663416160.1138,73362364456.49538,0.23094369928804806
31139,"Pierce County, Nebraska",96522746017.7632,22286764783.24717,0.2308965057743561
31141,"Platte County, Nebraska",465450717001.6836,107462516064.77498,0.23087839837699997
31143,"Polk County, Nebraska",77343826868.9553,17858419367.25854,0.23089650577435614
31145,"Red Willow County, Nebraska",227066537260.26837,52438997572.097145,0.23094110741641546
31147,"Richardson County, Nebraska",189908889362.001,43849298969.17483,0.23089650577435614
31149,"Rock County, Nebraska",0,0,0
31151,"Saline County, Nebraska",562879003620.5583,129977027087.08195,0.23091468370829588
31153,"Sarpy County, Nebraska",91738881386.70328,21180695172.50219,0.23088024240474486
31155,"Saunders County, Nebraska",146604475641.84137,33844922344.771973,0.2308587251282561
31157,"Scotts Bluff County, Nebraska",133173145068.89154,30746290819.44257,0.2308745566047664
31159,"Seward County, Nebraska",295216966141.1675,68175104190.88375,0.23093220244761825
31161,"Sheridan County, Nebraska",266115729912.67017,61477863985.58793,0.23101927873922673
31163,"Sherman County, Nebraska",0,0,0
31165,"Sioux County, Nebraska",0,0,0
31167,"Stanton County, Nebraska",844469388642.506,194985031070.96136,0.2308965057743561
31169,"Thayer County, Nebraska",497985279454.0065,114998496145.7994,0.2309275010536141
31171,"Thomas County, Nebraska",0,0,0
31173,"Thurston County, Nebraska",81200943653.6371,18749014155.205185,0.23089650577435614
31175,"Valley County, Nebraska",104637723889.5654,24183813292.608406,0.23111945093656652
31177,"Washington County, Nebraska",305992844298.4248,70654195057.7411,0.23090146182906937
31179,"Wayne County, Nebraska",500752872382.693,115622088489.6359,0.23089650577435614
31181,"Webster County, Nebraska",0,0,0
31183,"Wheeler County, Nebraska",0,0,0
31185,"York County, Nebraska",226830064919.55426,52447871981.37127,0.23122098915755288
32001,"Churchill County, Nevada",116593214844.62149,26866285378.87959,0.2304275202865199
32003,"Clark County, Nevada",47130877010.28952,10878826090.565474,0.2308216350014117
32005,"Douglas County, Nevada",112295586246.00902,25924721694.92675,0.2308614484467159
32007,"Elko County, Nevada",70285973910.7415,15394452547.707859,0.21902595484068824
32009,"Esmeralda County, Nevada",49821860882.3438,10625274412.663118,0.213265306122449
32011,"Eureka County, Nevada",178485473626.676,38064759171.40335,0.21326530612244898
32013,"Humboldt County, Nevada",128221538672.6147,28372820203.11936,0.22127967342181937
32015,"Lander County, Nevada",0,0,0
32017,"Lincoln County, Nevada",11748436509.734,2505533908.7085776,0.213265306122449
32019,"Lyon County, Nevada",326942316038.9173,75373308891.99196,0.23054008366118003
32021,"Mineral County, Nevada",8213804988.33076,1751719635.266458,0.21326530612244898
32023,"Nye County, Nevada",40334190271.84436,8889066304.577827,0.22038539126897805
32027,"Pershing County, Nevada",572281419142.1229,130712706027.22351,0.22840634284993575
32029,"Storey County, Nevada",977190652146.393,225629907055.96646,0.23089650577435614
32031,"Washoe County, Nevada",121498051893.67964,28046091016.786667,0.2308357260026622
32033,"White Pine County, Nevada",99329513916.8237,21289810746.675327,0.21433519512139096
32510,"Carson City, Nevada",170453190917.9194,39357305374.95062,0.23089802639073428
33001,"Belknap County, New Hampshire",158484462344.6353,36590874754.67332,0.23087988698288892
33003,"Carroll County, New Hampshire",73310176890.83484,16925782641.076445,0.23087903151946274
33005,"Cheshire County, New Hampshire",235799488897.46304,54446866068.198166,0.23090324038774435
33007,"Coos County, New Hampshire",104056406235.95436,24067064554.682953,0.23128863878029182
33009,"Grafton County, New Hampshire",146934721393.2095,33930104898.248108,0.23091958508192445
33011,"Hillsborough County, New Hampshire",180424831055.90543,41659617428.50893,0.2308973614369106
33013,"Merrimack County, New Hampshire",145650030936.94168,33627695779.636616,0.23088011422527968
33015,"Rockingham County, New Hampshire",179390263418.20776,41420802434.722404,0.2308977178887306
33017,"Strafford County, New Hampshire",164822132665.59457,38059317959.121704,0.23091145190033274
33019,"Sullivan County, New Hampshire",432436188644.28796,99857513344.68997,0.23091849379615742
34001,"Atlantic County, New Jersey",36634075018.94595,8459156273.028793,0.23090950893816733
34003,"Bergen County, New Jersey",101519351702.32036,23439871826.799084,0.2308906768389394
34005,"Burlington County, New Jersey",104232371323.91026,24066235543.171997,0.2308902238094947
34007,"Camden County, New Jersey",91243858528.08675,21066511021.76061,0.23088141340795995
34009,"Cape May County, New Jersey",42868392020.32565,9898846875.068851,0.23091248373336243
34011,"Cumberland County, New Jersey",254394525134.52393,58741806439.72629,0.23090829650781045
34013,"Essex County, New Jersey",79302633776.68376,18309449955.206207,0.23088072972160828
34015,"Gloucester County, New Jersey",116901843965.59169,26992044236.002506,0.23089493989459406
34017,"Hudson County, New Jersey",45359058108.3896,10472390858.370525,0.2308776084667762
34019,"Hunterdon County, New Jersey",108900577281.9424,25148196155.98599,0.2309280334747683
34021,"Mercer County, New Jersey",53372007491.21774,12323426968.291843,0.23089682302693296
34023,"Middlesex County, New Jersey",103388427681.08066,23871359678.189594,0.23089005427014422
34025,"Monmouth County, New Jersey",44937555745.14062,10376032246.390537,0.23089890124948692
34027,"Morris County, New Jersey",75783963949.32098,17496989528.03553,0.23087984075016574
34029,"Ocean County, New Jersey",53921437743.68117,12450451909.057192,0.2308998504127648
34031,"Passaic County, New Jersey",169492794781.4096,39131994038.78956,0.23087703574218044
34033,"Salem County, New Jersey",148428078699.98874,34276136173.227837,0.23092757430693897
34035,"Somerset County, New Jersey",119383473357.7021,27558679901.427814,0.2308416661563805
34037,"Sussex County, New Jersey",149215036399.2744,34443525710.08554,0.2308314667291334
34039,"Union County, New Jersey",96522273034.26826,22285471987.02856,0.23088424346488978
34041,"Warren County, New Jersey",242959356245.5469,56097958630.44872,0.2308944158287665
35001,"Bernalillo County, New Mexico",63807940582.18866,14731888803.92783,0.23087861274808308
35003,"Catron County, New Mexico",74618735668.86406,17298851019.155693,0.23182985967388797
35005,"Chaves County, New Mexico",83150687878.92728,19118622848.43172,0.22992741655089685
35006,"Cibola County, New Mexico",10177816237.776,2350022205.7159815,0.23089650577435614
35007,"Colfax County, New Mexico",70074988881.73055,16100135425.186472,0.22975580420511468
35009,"Curry County, New Mexico",99819835080.84932,23057924239.86704,0.23099541510152985
35011,"De Baca County, New Mexico",0,0,0
35013,"Doña Ana County, New Mexico",88428491101.95525,20418374014.364246,0.23090266225194897
35015,"Eddy County, New Mexico",112774263202.27576,25327445926.111885,0.2245853371764772
35017,"Grant County, New Mexico",63496338794.019226,14005990419.748837,0.22057949616881017
35019,"Guadalupe County, New Mexico",0,0,0
35021,"Harding County, New Mexico",0,0,0
35023,"Hidalgo County, New Mexico",0,0,0
35025,"Lea County, New Mexico",72203256942.5014,15914252383.6553,0.22040906542939623
35027,"Lincoln County, New Mexico",42741638708.98503,9872349227.05103,0.23097732153577188
35028,"Los Alamos County, New Mexico",8297545102.91257,1915874170.7676327,0.23089650577435614
35029,"Luna County, New Mexico",230375063104.802,53192797088.44557,0.23089650577435614
35031,"McKinley County, New Mexico",40428584945.1126,9334818997.22824,0.23089650577435614
35033,"Mora County, New Mexico",0,0,0
35035,"Otero County, New Mexico",10785662800.960207,2483455973.529281,0.23025529532669872
35037,"Quay County, New Mexico",8343253895.49747,1926428171.2586508,0.23089650577435614
35039,"Rio Arriba County, New Mexico",39200992340.36675,9061067272.155771,0.23114382394920258
35041,"Roosevelt County, New Mexico",115682340808.58678,26740422093.15063,0.23115388145020804
35043,"Sandoval County, New Mexico",199346330647.82916,46017155713.68407,0.23084024453391755
35045,"San Juan County, New Mexico",72110570777.51076,16342423218.177523,0.22663006327602472
35047,"San Miguel County, New Mexico",4867097258.950439,1124085518.7291374,0.2309560419533387
35049,"Santa Fe County, New Mexico",27395434444.28383,6318185208.203051,0.23062912986661419
35051,"Sierra County, New Mexico",36766193978.2046,8489185720.189615,0.23089650577435614
35053,"Socorro County, New Mexico",25356875780.70674,5859989704.769811,0.23110061962871997
35055,"Taos County, New Mexico",37048288766.36563,8559122979.609062,0.23102613547375178
